stage,config,axis,prer,r,postr,label,model,device,dim,weights,MRR,MRR_prompted,Hit@1,Hit@5,File@5,accuracy,judge_similarity,judge_correctness,judge_completeness,judge_faithfulness,judge_mean,n_chunks,parse_time_sec,rerank_time_sec,llm_calls,elapsed_sec,fixed_pipeline
6_cartesian,decompose__hybrid_5_5__bge-reranker-v2-m3-ko,,decompose,hybrid_5_5,bge-reranker-v2-m3-ko,,,,,,0.781611111111111,,0.7466666666666667,0.8333333333333334,0.9233333333333333,0.79,4.07,3.96,4.016666666666667,3.82,3.966666666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,decompose__hybrid_5_5__ko-reranker,,decompose,hybrid_5_5,ko-reranker,,,,,,0.7425555555555557,,0.68,0.83,0.93,0.79,4.06,3.986666666666667,4.003333333333333,3.8,3.9625000000000004,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,decompose__hybrid_5_5__bge-reranker-large,,decompose,hybrid_5_5,bge-reranker-large,,,,,,0.7098888888888889,,0.6433333333333333,0.8033333333333333,0.9266666666666666,0.79,4.04,3.966666666666667,3.9833333333333334,3.78,3.9425000000000003,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,decompose__hybrid_5_5__qwen3-reranker-0.6b,,decompose,hybrid_5_5,qwen3-reranker-0.6b,,,,,,0.7271666666666667,,0.6566666666666666,0.8233333333333334,0.9266666666666666,0.79,4.053333333333334,3.97,3.9833333333333334,3.77,3.944166666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,decompose__hybrid_5_5__mxbai-rerank-base-v2,,decompose,hybrid_5_5,mxbai-rerank-base-v2,,,,,,0.7467777777777779,,0.6866666666666666,0.83,0.93,0.8033,4.076666666666667,3.993333333333333,4.006666666666667,3.82,3.974166666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,decompose__hybrid_5_5__jina-reranker-m0,,decompose,hybrid_5_5,jina-reranker-m0,,,,,,0.7768888888888889,,0.7333333333333333,0.8333333333333334,0.9266666666666666,0.7833,4.046666666666667,3.966666666666667,4.003333333333333,3.82,3.9591666666666665,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,decompose__hybrid_3_7__no_rerank,,decompose,hybrid_3_7,no_rerank,,,,,,0.7110555555555556,,0.6366666666666667,0.8133333333333334,0.9166666666666666,0.7633,3.9566666666666666,3.85,3.8833333333333333,3.69,3.8449999999999998,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,decompose__hybrid_3_7__bge-reranker-v2-m3,,decompose,hybrid_3_7,bge-reranker-v2-m3,,,,,,0.7530000000000001,,0.7,0.83,0.93,0.7833,4.04,3.9466666666666668,3.94,3.796666666666667,3.930833333333333,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,decompose__hybrid_3_7__bge-reranker-v2-m3-ko,,decompose,hybrid_3_7,bge-reranker-v2-m3-ko,,,,,,0.7786111111111111,,0.7466666666666667,0.82,0.9266666666666666,0.7733,4.03,3.92,3.96,3.783333333333333,3.9233333333333333,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,decompose__hybrid_3_7__ko-reranker,,decompose,hybrid_3_7,ko-reranker,,,,,,0.7398333333333333,,0.68,0.82,0.93,0.7833,4.06,3.9633333333333334,3.9766666666666666,3.796666666666667,3.9491666666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,decompose__hybrid_3_7__bge-reranker-large,,decompose,hybrid_3_7,bge-reranker-large,,,,,,0.7098333333333334,,0.65,0.7966666666666666,0.9233333333333333,0.7833,4.01,3.9466666666666668,3.9366666666666665,3.7866666666666666,3.9200000000000004,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,decompose__hybrid_3_7__qwen3-reranker-0.6b,,decompose,hybrid_3_7,qwen3-reranker-0.6b,,,,,,0.7221666666666667,,0.6533333333333333,0.8166666666666667,0.93,0.7933,4.0633333333333335,3.95,3.9966666666666666,3.7666666666666666,3.944166666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,decompose__hybrid_3_7__mxbai-rerank-base-v2,,decompose,hybrid_3_7,mxbai-rerank-base-v2,,,,,,0.7359444444444445,,0.67,0.8233333333333334,0.93,0.7833,4.03,3.9633333333333334,3.94,3.7733333333333334,3.9266666666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,decompose__hybrid_3_7__jina-reranker-m0,,decompose,hybrid_3_7,jina-reranker-m0,,,,,,0.7591111111111112,,0.71,0.8233333333333334,0.9266666666666666,0.7767,4.03,3.9433333333333334,4.0,3.796666666666667,3.9425,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,decompose__hybrid_ws_5_5__no_rerank,,decompose,hybrid_ws_5_5,no_rerank,,,,,,0.672,,0.59,0.7966666666666666,0.9033333333333333,0.7433,3.94,3.8566666666666665,3.8466666666666667,3.7133333333333334,3.839166666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,decompose__hybrid_ws_5_5__bge-reranker-v2-m3,,decompose,hybrid_ws_5_5,bge-reranker-v2-m3,,,,,,0.7573888888888889,,0.7,0.84,0.9266666666666666,0.7833,4.04,3.92,3.966666666666667,3.76,3.9216666666666664,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,decompose__hybrid_ws_5_5__bge-reranker-v2-m3-ko,,decompose,hybrid_ws_5_5,bge-reranker-v2-m3-ko,,,,,,0.7798333333333334,,0.7433333333333333,0.83,0.9233333333333333,0.7867,4.0633333333333335,3.9566666666666666,4.003333333333333,3.7933333333333334,3.9541666666666666,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,decompose__hybrid_ws_5_5__ko-reranker,,decompose,hybrid_ws_5_5,ko-reranker,,,,,,0.7409444444444444,,0.68,0.8266666666666667,0.9233333333333333,0.78,4.076666666666667,3.9833333333333334,3.986666666666667,3.79,3.9591666666666665,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,decompose__hybrid_ws_5_5__bge-reranker-large,,decompose,hybrid_ws_5_5,bge-reranker-large,,,,,,0.7048888888888889,,0.6366666666666667,0.8066666666666666,0.92,0.7733,4.046666666666667,3.9566666666666666,3.953333333333333,3.776666666666667,3.9333333333333336,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,decompose__hybrid_ws_5_5__qwen3-reranker-0.6b,,decompose,hybrid_ws_5_5,qwen3-reranker-0.6b,,,,,,0.7258333333333333,,0.6533333333333333,0.8266666666666667,0.9233333333333333,0.7867,4.016666666666667,3.94,3.9433333333333334,3.77,3.9175,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,decompose__hybrid_ws_5_5__mxbai-rerank-base-v2,,decompose,hybrid_ws_5_5,mxbai-rerank-base-v2,,,,,,0.7410555555555557,,0.6833333333333333,0.8266666666666667,0.9233333333333333,0.78,4.013333333333334,3.9266666666666667,3.9766666666666666,3.756666666666667,3.918333333333334,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,decompose__hybrid_ws_5_5__jina-reranker-m0,,decompose,hybrid_ws_5_5,jina-reranker-m0,,,,,,0.7765000000000001,,0.7333333333333333,0.8333333333333334,0.92,0.7867,4.053333333333334,3.9566666666666666,4.0,3.78,3.9475,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__dense__no_rerank,,query_expansion,dense,no_rerank,,,,,,0.6650000000000001,,0.5733333333333334,0.7933333333333333,0.9233333333333333,0.74,3.98,3.8733333333333335,3.8833333333333333,3.72,3.8641666666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__dense__bge-reranker-v2-m3,,query_expansion,dense,bge-reranker-v2-m3,,,,,,0.7568888888888888,,0.7033333333333334,0.8333333333333334,0.9366666666666666,0.78,4.07,3.94,3.9833333333333334,3.7733333333333334,3.9416666666666664,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__dense__bge-reranker-v2-m3-ko,,query_expansion,dense,bge-reranker-v2-m3-ko,,,,,,0.7766666666666667,,0.7433333333333333,0.8233333333333334,0.9233333333333333,0.7867,4.06,3.933333333333333,3.9766666666666666,3.7733333333333334,3.935833333333333,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__dense__ko-reranker,,query_expansion,dense,ko-reranker,,,,,,0.7381111111111113,,0.6766666666666666,0.8266666666666667,0.9233333333333333,0.7967,4.116666666666666,4.043333333333333,4.05,3.8366666666666664,4.011666666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__dense__bge-reranker-large,,query_expansion,dense,bge-reranker-large,,,,,,0.6968333333333333,,0.6233333333333333,0.8033333333333333,0.9266666666666666,0.79,4.043333333333333,3.9266666666666667,3.9766666666666666,3.763333333333333,3.9274999999999998,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__dense__qwen3-reranker-0.6b,,query_expansion,dense,qwen3-reranker-0.6b,,,,,,0.7252222222222223,,0.6533333333333333,0.8233333333333334,0.93,0.7867,4.083333333333333,3.9833333333333334,4.03,3.8,3.974166666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__dense__mxbai-rerank-base-v2,,query_expansion,dense,mxbai-rerank-base-v2,,,,,,0.7233333333333334,,0.6466666666666666,0.8333333333333334,0.9233333333333333,0.8067,4.113333333333333,4.003333333333333,4.066666666666666,3.85,4.008333333333334,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__dense__jina-reranker-m0,,query_expansion,dense,jina-reranker-m0,,,,,,0.7606666666666667,,0.7066666666666667,0.8266666666666667,0.9233333333333333,0.81,4.1466666666666665,4.04,4.076666666666667,3.8633333333333333,4.031666666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__bm25_kiwi__no_rerank,,query_expansion,bm25_kiwi,no_rerank,,,,,,0.6863333333333334,,0.6133333333333333,0.7866666666666666,0.9133333333333333,0.7333,3.96,3.8633333333333333,3.8666666666666667,3.7066666666666666,3.8491666666666666,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__bm25_kiwi__bge-reranker-v2-m3,,query_expansion,bm25_kiwi,bge-reranker-v2-m3,,,,,,0.7524444444444444,,0.7033333333333334,0.82,0.93,0.7933,4.1033333333333335,3.99,3.9966666666666666,3.8066666666666666,3.9741666666666666,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__bm25_kiwi__bge-reranker-v2-m3-ko,,query_expansion,bm25_kiwi,bge-reranker-v2-m3-ko,,,,,,0.7754444444444444,,0.7466666666666667,0.82,0.9233333333333333,0.7967,4.053333333333334,3.98,3.9833333333333334,3.8333333333333335,3.9625,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__bm25_kiwi__ko-reranker,,query_expansion,bm25_kiwi,ko-reranker,,,,,,0.7356666666666667,,0.6766666666666666,0.81,0.9233333333333333,0.8067,4.12,4.006666666666667,4.056666666666667,3.8533333333333335,4.009166666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__bm25_kiwi__bge-reranker-large,,query_expansion,bm25_kiwi,bge-reranker-large,,,,,,0.7019444444444445,,0.64,0.7933333333333333,0.9266666666666666,0.8,4.083333333333333,3.9633333333333334,4.003333333333333,3.7933333333333334,3.9608333333333334,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__bm25_kiwi__qwen3-reranker-0.6b,,query_expansion,bm25_kiwi,qwen3-reranker-0.6b,,,,,,0.732388888888889,,0.6733333333333333,0.8166666666666667,0.9233333333333333,0.8,4.083333333333333,3.99,4.003333333333333,3.79,3.966666666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__bm25_kiwi__mxbai-rerank-base-v2,,query_expansion,bm25_kiwi,mxbai-rerank-base-v2,,,,,,0.7435555555555556,,0.6933333333333334,0.8133333333333334,0.9266666666666666,0.7933,4.1066666666666665,4.003333333333333,4.013333333333334,3.8333333333333335,3.9891666666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__bm25_kiwi__jina-reranker-m0,,query_expansion,bm25_kiwi,jina-reranker-m0,,,,,,0.775388888888889,,0.74,0.8233333333333334,0.93,0.79,4.096666666666667,4.03,4.043333333333333,3.8366666666666664,4.001666666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__hybrid_7_3__no_rerank,,query_expansion,hybrid_7_3,no_rerank,,,,,,0.6905000000000001,,0.6066666666666667,0.81,0.9233333333333333,0.7767,4.033333333333333,3.933333333333333,3.9633333333333334,3.7733333333333334,3.9258333333333333,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__hybrid_7_3__bge-reranker-v2-m3,,query_expansion,hybrid_7_3,bge-reranker-v2-m3,,,,,,0.7572222222222222,,0.7033333333333334,0.8366666666666667,0.9366666666666666,0.79,4.056666666666667,3.953333333333333,3.993333333333333,3.796666666666667,3.95,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__hybrid_7_3__bge-reranker-v2-m3-ko,,query_expansion,hybrid_7_3,bge-reranker-v2-m3-ko,,,,,,0.774388888888889,,0.74,0.8233333333333334,0.9333333333333333,0.79,4.056666666666667,3.96,4.026666666666666,3.8033333333333332,3.9616666666666664,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__hybrid_7_3__ko-reranker,,query_expansion,hybrid_7_3,ko-reranker,,,,,,0.7397777777777778,,0.68,0.8233333333333334,0.9266666666666666,0.78,4.1033333333333335,3.9766666666666666,4.023333333333333,3.8066666666666666,3.9775,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__hybrid_7_3__bge-reranker-large,,query_expansion,hybrid_7_3,bge-reranker-large,,,,,,0.699111111111111,,0.6266666666666667,0.8,0.9266666666666666,0.81,4.123333333333333,3.993333333333333,4.03,3.796666666666667,3.985833333333334,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__hybrid_7_3__qwen3-reranker-0.6b,,query_expansion,hybrid_7_3,qwen3-reranker-0.6b,,,,,,0.7310555555555556,,0.6666666666666666,0.82,0.93,0.7933,4.09,3.973333333333333,4.02,3.8,3.970833333333333,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__hybrid_7_3__mxbai-rerank-base-v2,,query_expansion,hybrid_7_3,mxbai-rerank-base-v2,,,,,,0.7341111111111113,,0.6666666666666666,0.8266666666666667,0.92,0.7867,4.1033333333333335,3.993333333333333,4.033333333333333,3.8066666666666666,3.984166666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__hybrid_7_3__jina-reranker-m0,,query_expansion,hybrid_7_3,jina-reranker-m0,,,,,,0.7672777777777777,,0.72,0.83,0.9266666666666666,0.7967,4.136666666666667,4.033333333333333,4.07,3.8366666666666664,4.019166666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__hybrid_5_5__no_rerank,,query_expansion,hybrid_5_5,no_rerank,,,,,,0.6982222222222222,,0.6233333333333333,0.8066666666666666,0.9166666666666666,0.7333,3.9366666666666665,3.8666666666666667,3.91,3.7333333333333334,3.8616666666666664,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__hybrid_5_5__bge-reranker-v2-m3,,query_expansion,hybrid_5_5,bge-reranker-v2-m3,,,,,,0.7618333333333333,,0.71,0.8366666666666667,0.93,0.8,4.046666666666667,3.95,4.0,3.8266666666666667,3.955833333333333,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__hybrid_5_5__bge-reranker-v2-m3-ko,,query_expansion,hybrid_5_5,bge-reranker-v2-m3-ko,,,,,,0.7802222222222223,,0.7466666666666667,0.83,0.93,0.7967,4.1,3.9766666666666666,3.993333333333333,3.8,3.9675000000000002,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__hybrid_5_5__ko-reranker,,query_expansion,hybrid_5_5,ko-reranker,,,,,,0.7442222222222222,,0.6833333333333333,0.8266666666666667,0.93,0.8,4.126666666666667,4.026666666666666,4.046666666666667,3.8233333333333333,4.005833333333333,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__hybrid_5_5__bge-reranker-large,,query_expansion,hybrid_5_5,bge-reranker-large,,,,,,0.7086666666666668,,0.6466666666666666,0.8,0.9233333333333333,0.7967,4.08,3.9833333333333334,3.9966666666666666,3.78,3.9599999999999995,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__hybrid_5_5__qwen3-reranker-0.6b,,query_expansion,hybrid_5_5,qwen3-reranker-0.6b,,,,,,0.7323333333333334,,0.67,0.8166666666666667,0.9266666666666666,0.8033,4.1033333333333335,4.003333333333333,4.036666666666667,3.82,3.9908333333333332,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__hybrid_5_5__mxbai-rerank-base-v2,,query_expansion,hybrid_5_5,mxbai-rerank-base-v2,,,,,,0.7377222222222223,,0.67,0.8333333333333334,0.93,0.8033,4.1033333333333335,4.01,4.04,3.8033333333333332,3.9891666666666663,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__hybrid_5_5__jina-reranker-m0,,query_expansion,hybrid_5_5,jina-reranker-m0,,,,,,0.780611111111111,,0.74,0.8333333333333334,0.9333333333333333,0.8033,4.163333333333333,4.0633333333333335,4.126666666666667,3.8933333333333335,4.0616666666666665,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__hybrid_3_7__no_rerank,,query_expansion,hybrid_3_7,no_rerank,,,,,,0.7075555555555556,,0.6333333333333333,0.81,0.92,0.7667,4.0,3.93,3.953333333333333,3.776666666666667,3.915,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__hybrid_3_7__bge-reranker-v2-m3,,query_expansion,hybrid_3_7,bge-reranker-v2-m3,,,,,,0.757,,0.7066666666666667,0.8266666666666667,0.9266666666666666,0.8033,4.093333333333334,4.013333333333334,4.043333333333333,3.82,3.9925,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__hybrid_3_7__bge-reranker-v2-m3-ko,,query_expansion,hybrid_3_7,bge-reranker-v2-m3-ko,,,,,,0.7782777777777778,,0.75,0.82,0.9266666666666666,0.8133,4.11,3.9966666666666666,4.053333333333334,3.86,4.005,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__hybrid_3_7__ko-reranker,,query_expansion,hybrid_3_7,ko-reranker,,,,,,0.7415,,0.6833333333333333,0.8166666666666667,0.9266666666666666,0.7967,4.1033333333333335,4.023333333333333,4.0633333333333335,3.86,4.0125,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__hybrid_3_7__bge-reranker-large,,query_expansion,hybrid_3_7,bge-reranker-large,,,,,,0.7086666666666668,,0.6466666666666666,0.8,0.9266666666666666,0.8,4.083333333333333,3.99,4.0,3.82,3.9733333333333336,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__hybrid_3_7__qwen3-reranker-0.6b,,query_expansion,hybrid_3_7,qwen3-reranker-0.6b,,,,,,0.7314444444444446,,0.67,0.82,0.93,0.8133,4.136666666666667,4.013333333333334,4.053333333333334,3.86,4.015833333333333,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__hybrid_3_7__mxbai-rerank-base-v2,,query_expansion,hybrid_3_7,mxbai-rerank-base-v2,,,,,,0.7382777777777779,,0.6766666666666666,0.8233333333333334,0.9266666666666666,0.8,4.11,4.023333333333333,4.033333333333333,3.8533333333333335,4.005,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__hybrid_3_7__jina-reranker-m0,,query_expansion,hybrid_3_7,jina-reranker-m0,,,,,,0.7778888888888889,,0.7433333333333333,0.8233333333333334,0.9333333333333333,0.7967,4.126666666666667,4.033333333333333,4.07,3.8533333333333335,4.020833333333334,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__hybrid_ws_5_5__no_rerank,,query_expansion,hybrid_ws_5_5,no_rerank,,,,,,0.6781666666666666,,0.6033333333333334,0.8133333333333334,0.91,0.7267,3.89,3.7866666666666666,3.8,3.66,3.7841666666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query_expansion__hybrid_ws_5_5__bge-reranker-v2-m3,,query_expansion,hybrid_ws_5_5,bge-reranker-v2-m3,,,,,,0.7511666666666666,,0.7,0.8266666666666667,0.9333333333333333,0.78,4.043333333333333,3.95,3.9566666666666666,3.783333333333333,3.933333333333333,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
